392
49
481
0	 3.619915997261222e+02 -2.226826471428537e+02  4.000000000000000e+03	-1.565877208486199e-02 -1.565877208486199e-02  1.098736776603572e-18	1.000000000000000e+00	43	1	0
1	1.000000000000000e+03 4.153257531310242e+02 4.000000000000000e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	43	1	1
2	1.000000000000000e+03 1.000000000000000e+03 3.415325753131025e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	43	1	2
3	-5.290109283947633e+02  1.000000000000000e+03  1.886314824736261e+03	 6.713138172926845e-04 -4.177610467695159e-19  6.713138172926849e-04	1.000000000000000e+00	43	1	3
4	-1.000000000000000e+03 -4.404149476293919e+01  3.812669901230713e+03	 3.085543218465972e-19 -4.168947474681771e-03 -4.168947474681772e-03	7.500000000000000e-01	4	1	4
5	-1.000000000000000e+03 -1.000000000000000e+03  2.856711395993652e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	4	1	5
6	 2.997273810263534e+02 -1.000000000000000e+03  1.556984014967298e+03	-1.852704197517596e-03  7.206413085701113e-19  1.852704197517597e-03	1.000000000000000e+00	4	1	6
7	5.552700912197602e+02 1.000000000000000e+03 1.772756957020773e+03	-3.082380164414644e-03  9.814699394585417e-20 -3.082380164414644e-03	1.000000000000000e+00	7	1	7
8	1.000000000000000e+03 1.000000000000000e+03 2.217486865801013e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	7	1	8
9	 1.000000000000000e+03 -7.825131341989875e+02  4.000000000000000e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	7	1	9
10	 7.825131341989878e+02 -1.000000000000000e+03  4.000000000000000e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	7	1	10
11	 3.034418707337723e+01 -1.000000000000000e+03  3.247831052874390e+03	-2.051857020705938e-02  1.076885453903385e-18 -2.051857020705938e-02	1.000000000000000e+00	7	1	11
12	 1.000000000000000e+03 -1.356002957599127e+02  7.509605964457958e+02	2.007797548968529e-18 8.989950409159064e-03 8.989950409159064e-03	1.000000000000000e+00	12	1	12
13	 1.000000000000000e+03 -8.865608922057086e+02  0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	12	1	13
14	 8.865608922057086e+02 -1.000000000000000e+03  0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	12	1	14
15	 1.164370939134633e+02 -1.000000000000000e+03  7.701237982922453e+02	 1.241763646248728e-03  2.925472827328092e-19 -1.241763646248728e-03	1.000000000000000e+00	12	1	15
16	 3.931720691182481e+02 -1.747377373468478e+02  4.000000000000000e+03	-4.841732210479676e-03 -4.841732210479678e-03 -1.969186560993989e-18	1.000000000000000e+00	16	1	16
17	-4.320901935349040e+02 -1.000000000000000e+03  4.000000000000000e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	16	1	17
18	-7.028210386132224e+01 -1.000000000000000e+03  3.638191910326418e+03	 1.907040085643530e-02  3.773181500082983e-19 -1.907040085643530e-02	1.000000000000000e+00	16	1	18
19	6.589764022022489e+02 1.000000000000000e+03 3.660088592960178e+03	3.811137867160141e-03 8.799149249696257e-19 3.811137867160141e-03	1.000000000000000e+00	19	1	19
20	-1.000000000000000e+03  1.000000000000000e+03  2.001112190757930e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	19	1	20
21	-1.000000000000000e+03 -1.000000000000000e+03  1.112190757929056e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	19	1	21
22	 1.850212518206309e+02 -1.000000000000000e+03  1.186133442578560e+03	6.085558081394993e-03 6.884510226655675e-19 6.085558081394993e-03	5.625000000000000e-01	19	1	22
23	-1.000000000000000e+03 -3.501406601048485e+02  7.844552351556107e+02	 5.210995072924746e-19 -1.328457053750753e-02  1.328457053750753e-02	1.000000000000000e+00	23	1	23
24	-1.000000000000000e+03  4.343145750507622e+02  0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	23	1	24
25	 3.429933822501471e+02 -9.086788071993848e+02  0.000000000000000e+00	-9.736065694596620e-03  9.736065694596617e-03  3.776458095932354e-18	1.000000000000000e+00	23	1	25
26	1.000000000000000e+03 2.820471913769811e+02 2.468572370208008e+03	-8.613742457985886e-19  3.130884666461498e-03  3.130884666461498e-03	1.000000000000000e+00	26	1	26
27	1.000000000000000e+03 1.000000000000000e+03 3.186525178831027e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	26	1	27
28	4.343532917031264e+02 1.000000000000000e+03 2.620878470534154e+03	-3.597446018829941e-03  3.265164815421950e-19 -3.597446018829942e-03	1.000000000000000e+00	26	1	28
29	-4.832610414759822e+02  1.000000000000000e+03  2.089958659734040e+03	 1.317255443427712e-02 -5.081723032267872e-18 -1.317255443427712e-02	1.000000000000000e+00	29	1	29
30	1.000000000000000e+03 1.000000000000000e+03 6.066976182580577e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	29	1	30
31	1.000000000000000e+03 3.933023817419428e+02 0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	29	1	31
32	6.487440664240401e+02 4.204644816598218e+01 0.000000000000000e+00	 1.287332270294428e-02  1.287332270294428e-02 -7.238119520779575e-19	1.000000000000000e+00	29	1	32
33	1.000000000000000e+03 8.072970428703734e+02 1.947002162740866e+03	-1.654416478248872e-18  1.875908765941858e-02  1.875908765941858e-02	1.000000000000000e+00	43	1	33
34	 1.000000000000000e+03 -1.000000000000000e+03  1.397051198704921e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	43	1	34
