358
56
475
0	 4.189056585276368e+02 -1.657685883413391e+02  4.000000000000000e+03	3.809804446063935e-03 3.809804446063936e-03 2.302249011977498e-20	1.000000000000000e+00	786	1	0
1	1.000000000000000e+03 4.153257531310242e+02 4.000000000000000e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	786	1	1
2	1.000000000000000e+03 1.000000000000000e+03 3.415325753131025e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	786	1	2
4	-1.000000000000000e+03 -1.473457286912895e+02  3.709365667302362e+03	-5.495892310136696e-06 -2.015269456023816e-05 -1.465680179535411e-05	1.000000000000000e+00	786	1	4
5	-1.000000000000000e+03 -1.000000000000000e+03  2.856711395993652e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	786	1	5
7	6.530182226648711e+02 1.000000000000000e+03 1.870505088465884e+03	 2.597226877696812e-03 -3.536543455374323e-20  2.597226877696812e-03	1.000000000000000e+00	786	1	7
8	1.000000000000000e+03 1.000000000000000e+03 2.217486865801013e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	786	1	8
9	 1.000000000000000e+03 -7.825131341989875e+02  4.000000000000000e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	786	1	9
10	 7.825131341989878e+02 -1.000000000000000e+03  4.000000000000000e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	786	1	10
13	 1.000000000000000e+03 -8.865608922057086e+02  0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	679	1	13
14	 8.865608922057086e+02 -1.000000000000000e+03  0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	679	1	14
15	 3.715242153188882e+02 -1.000000000000000e+03  5.150366768868204e+02	 7.804380031302572e-03  5.791144343262686e-18 -7.804380031302571e-03	1.000000000000000e+00	679	1	15
17	-4.320901935349040e+02 -1.000000000000000e+03  4.000000000000000e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	684	1	17
18	-1.235664581760415e+02 -1.000000000000000e+03  3.691476264641137e+03	-7.374088512733579e-03  9.820530229522724e-19  7.374088512733580e-03	1.000000000000000e+00	684	1	18
20	-1.000000000000000e+03  1.000000000000000e+03  2.001112190757930e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	786	1	20
21	-1.000000000000000e+03 -1.000000000000000e+03  1.112190757929056e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	786	1	21
23	-1.000000000000000e+03 -2.591618399090017e+02  6.934764149597639e+02	 1.113688415426450e-18  4.707528278231621e-03 -4.707528278231621e-03	1.000000000000000e+00	769	1	23
24	-1.000000000000000e+03  4.343145750507622e+02  0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	769	1	24
27	1.000000000000000e+03 1.000000000000000e+03 3.186525178831027e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	757	1	27
28	7.037558621857389e+02 1.000000000000000e+03 2.890281041016767e+03	 9.686504956334829e-03 -7.935638561704545e-19  9.686504956334829e-03	1.000000000000000e+00	757	1	28
30	1.000000000000000e+03 1.000000000000000e+03 6.066976182580577e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	739	1	30
31	1.000000000000000e+03 3.933023817419428e+02 0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	739	1	31
32	9.297383064885321e+02 3.230406882304742e+02 0.000000000000000e+00	 1.078411191701889e-02  1.078411191701889e-02 -3.463097372620161e-19	1.000000000000000e+00	739	1	32
