369
53
475
0	 3.681564182378796e+02 -2.165178286310964e+02  4.000000000000000e+03	 5.805963650345801e-03  5.805963650345803e-03 -4.332500263059680e-19	1.000000000000000e+00	619	1	0
1	1.000000000000000e+03 4.153257531310242e+02 4.000000000000000e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	619	1	1
2	1.000000000000000e+03 1.000000000000000e+03 3.415325753131025e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	619	1	2
4	-1.000000000000000e+03 -1.443548638273729e+02  3.712356532166279e+03	 2.178720049318212e-19 -1.571618835441768e-03 -1.571618835441768e-03	1.000000000000000e+00	619	1	4
5	-1.000000000000000e+03 -1.000000000000000e+03  2.856711395993652e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	619	1	5
7	6.084621638187790e+02 1.000000000000000e+03 1.825949029619792e+03	 1.763451087754220e-03 -2.388569308459524e-20  1.763451087754220e-03	1.000000000000000e+00	619	1	7
8	1.000000000000000e+03 1.000000000000000e+03 2.217486865801013e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	619	1	8
9	 1.000000000000000e+03 -7.825131341989875e+02  4.000000000000000e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	619	1	9
10	 7.825131341989878e+02 -1.000000000000000e+03  4.000000000000000e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	619	1	10
11	 3.387890877670842e+01 -1.000000000000000e+03  3.251365774577721e+03	5.818383535370231e-03 3.180560284014459e-18 5.818383535370231e-03	1.000000000000000e+00	619	1	11
13	 1.000000000000000e+03 -8.865608922057086e+02  0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	610	1	13
14	 8.865608922057086e+02 -1.000000000000000e+03  0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	610	1	14
15	 2.415896778221366e+02 -1.000000000000000e+03  6.449712143835720e+02	 1.025623339228332e-02  1.748200696794902e-18 -1.025623339228332e-02	1.000000000000000e+00	610	1	15
17	-4.320901935349040e+02 -1.000000000000000e+03  4.000000000000000e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	552	1	17
18	-3.691421871664033e+01 -1.000000000000000e+03  3.604824025181736e+03	-5.436890060082078e-03  1.556403879846812e-19  5.436890060082078e-03	1.000000000000000e+00	552	1	18
20	-1.000000000000000e+03  1.000000000000000e+03  2.001112190757930e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	571	1	20
21	-1.000000000000000e+03 -1.000000000000000e+03  1.112190757929056e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	571	1	21
23	-1.000000000000000e+03 -3.213586076458841e+02  7.556731826966463e+02	 2.023733178529146e-20  4.387850058265030e-03 -4.387850058265030e-03	1.000000000000000e+00	453	1	23
24	-1.000000000000000e+03  4.343145750507622e+02  0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	453	1	24
26	1.000000000000000e+03 4.205228259966929e+02 2.607048004827720e+03	-6.167958403657500e-18  1.197211246471852e-02  1.197211246471852e-02	1.000000000000000e+00	26	1	26
27	1.000000000000000e+03 1.000000000000000e+03 3.186525178831027e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	26	1	27
28	5.607672668400504e+02 1.000000000000000e+03 2.747292445671078e+03	 1.012756233103573e-02 -1.840559351522662e-18  1.012756233103573e-02	1.000000000000000e+00	26	1	28
30	1.000000000000000e+03 1.000000000000000e+03 6.066976182580577e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	600	1	30
31	1.000000000000000e+03 3.933023817419428e+02 0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	600	1	31
32	7.875908753901291e+02 1.808932571320712e+02 0.000000000000000e+00	7.877739612013102e-03 7.877739612013102e-03 5.754506071800051e-19	1.000000000000000e+00	600	1	32
33	1.000000000000000e+03 9.116930304820645e+02 2.051398150352557e+03	-4.562449441399387e-19  8.419878780841827e-03  8.419878780841827e-03	1.000000000000000e+00	619	1	33
34	 1.000000000000000e+03 -1.000000000000000e+03  1.397051198704921e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	619	1	34
35	-1.000000000000000e+03 -1.000000000000000e+03  2.139705119870493e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	619	1	35
36	-1.000000000000000e+03  2.223335053659801e+02  3.362038625236472e+03	 1.149315914138790e-19 -2.031691838055849e-03 -2.031691838055849e-03	1.000000000000000e+00	619	1	36
37	-5.395224740453357e+02  2.679934700697016e+02  1.091772870152029e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	55	0	37
38	 2.192031021678290e+02 -4.907321061434644e+02  2.609224022578360e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	55	0	38
39	-1.088944443027284e+02 -1.626345596729055e+02  2.937321569048918e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	55	0	39
40	-8.676200205158938e+02  5.960910165402597e+02  1.419870416622587e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	55	0	40
41	-1.002593297029916e+02 -6.027153110750810e+01  1.859301015671583e+03	2.524521696614102e-03 2.079882164252922e-03 4.446395323611796e-04	1.000000000000000e+00	55	0	41
42	-5.502717775616036e+02  1.395502468288994e+02  2.193759429288238e+03	-6.244309168929855e-03 -9.292301799481114e-03  3.047992630551259e-03	1.000000000000000e+00	55	0	42
43	-6.102331521639902e+02 -7.551900423072325e+02  1.997576656851997e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	619	0	43
44	1.824335495461294e+02 3.747665940288731e+01 3.582910060272236e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	619	0	44
45	9.984347750354048e+02 8.534778848921626e+02 2.766908834782960e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	619	0	45
46	2.057680733252848e+02 6.081118318204378e+01 1.181575431362721e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	619	0	46
48	7.929835735353871e+02 2.221098011980843e+02 1.930089549588864e+03	 1.346183475106955e-02 -2.410866320133209e-02 -1.064682845026255e-02	1.000000000000000e+00	619	0	48
49	-7.756961389616429e+02  2.248599564173225e+02  3.792213667503454e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	619	0	49
50	 9.142890680742061e+02 -6.201326471006022e+02  2.947221063985530e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	619	0	50
51	 6.965001794687494e+02 -8.379215357060586e+02  2.729432175380073e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	619	0	51
