359
55
471
0	 4.148389067582193e+02 -1.698353401107567e+02  4.000000000000000e+03	 3.467090777121484e-03  3.467090777121484e-03 -1.069369635196567e-19	1.000000000000000e+00	771	1	0
1	1.000000000000000e+03 4.153257531310242e+02 4.000000000000000e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	1	1
2	1.000000000000000e+03 1.000000000000000e+03 3.415325753131025e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	1	2
4	-1.000000000000000e+03 -1.473265081457635e+02  3.709384887847888e+03	-7.772144272166770e-06 -2.848270742106251e-05 -2.071056405839045e-05	1.000000000000000e+00	771	1	4
5	-1.000000000000000e+03 -1.000000000000000e+03  2.856711395993652e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	1	5
7	6.497542345134892e+02 1.000000000000000e+03 1.867241100314502e+03	2.839027554728091e-03 5.182526270376399e-21 2.839027554728091e-03	1.000000000000000e+00	771	1	7
8	1.000000000000000e+03 1.000000000000000e+03 2.217486865801013e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	1	8
9	 1.000000000000000e+03 -7.825131341989875e+02  4.000000000000000e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	1	9
10	 7.825131341989878e+02 -1.000000000000000e+03  4.000000000000000e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	1	10
13	 1.000000000000000e+03 -8.865608922057086e+02  0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	679	1	13
14	 8.865608922057086e+02 -1.000000000000000e+03  0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	679	1	14
15	 3.618277577687775e+02 -1.000000000000000e+03  5.247331344369311e+02	 9.299014869611710e-03  5.290827645103559e-18 -9.299014869611709e-03	1.000000000000000e+00	679	1	15
17	-4.320901935349040e+02 -1.000000000000000e+03  4.000000000000000e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	684	1	17
18	-1.151093583299430e+02 -1.000000000000000e+03  3.683019164795039e+03	-7.626703474670649e-03  1.708091850792383e-18  7.626703474670649e-03	1.000000000000000e+00	684	1	18
20	-1.000000000000000e+03  1.000000000000000e+03  2.001112190757930e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	1	20
21	-1.000000000000000e+03 -1.000000000000000e+03  1.112190757929056e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	1	21
23	-1.000000000000000e+03 -2.646774585055094e+02  6.989920335562716e+02	 1.755410701051040e-18  5.028558894991874e-03 -5.028558894991876e-03	1.000000000000000e+00	769	1	23
24	-1.000000000000000e+03  4.343145750507622e+02  0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	769	1	24
27	1.000000000000000e+03 1.000000000000000e+03 3.186525178831027e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	757	1	27
28	6.917131541830323e+02 1.000000000000000e+03 2.878238333014060e+03	 1.134680723771453e-02 -1.228705498778731e-18  1.134680723771453e-02	1.000000000000000e+00	757	1	28
30	1.000000000000000e+03 1.000000000000000e+03 6.066976182580577e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	739	1	30
31	1.000000000000000e+03 3.933023817419428e+02 0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	739	1	31
32	9.187663697373736e+02 3.120687514793157e+02 0.000000000000000e+00	9.067493025213480e-03 9.067493025213480e-03 2.605114017559937e-19	1.000000000000000e+00	739	1	32
33	1.000000000000000e+03 1.000000000000000e+03 2.139705119870493e+03	-1.522289094092661e-18 -6.742708438144475e-18 -1.405056771618201e-18	7.500000000000000e-01	771	1	33
34	 1.000000000000000e+03 -1.000000000000000e+03  1.397051198704921e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	1	34
35	-1.000000000000000e+03 -1.000000000000000e+03  2.139705119870493e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	1	35
36	-1.000000000000000e+03  2.100762913980138e+02  3.349781411268506e+03	 1.153384866005927e-20 -3.954919520765543e-04 -3.954919520765543e-04	1.000000000000000e+00	771	1	36
37	-5.395224740453357e+02  2.679934700697016e+02  1.091772870152029e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	0	37
38	 2.192031021678290e+02 -4.907321061434644e+02  2.609224022578360e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	0	38
39	-1.088944443027283e+02 -1.626345596729053e+02  2.937321569048918e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	0	39
40	-8.676200205158938e+02  5.960910165402597e+02  1.419870416622587e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	0	40
41	-9.489965038504155e+01 -5.604685543782958e+01  1.860436019319855e+03	-1.150487359457960e-03 -9.816507614838581e-04 -1.688365979741017e-04	1.000000000000000e+00	771	0	41
42	-6.289032806833505e+02 -9.845521074778301e+00  2.264523694070168e+03	-6.564161119361719e-03 -1.605858669305841e-02  9.494425573696693e-03	1.000000000000000e+00	771	0	42
43	-6.102331521639902e+02 -7.551900423072325e+02  1.997576656851997e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	0	43
44	1.824335495461295e+02 3.747665940288719e+01 3.582910060272236e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	0	44
45	9.984347750354049e+02 8.534778848921627e+02 2.766908834782960e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	0	45
46	2.057680733252844e+02 6.081118318204405e+01 1.181575431362721e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	0	46
48	 9.039085901799425e+02 -8.752332843230558e+00  1.810152432192104e+03	 6.969111971557140e-03 -1.446575392037630e-02 -7.496641948819160e-03	1.000000000000000e+00	771	0	48
49	-7.756961389616429e+02  2.248599564173225e+02  3.792213667503454e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	0	49
50	 9.142890680742061e+02 -6.201326471006022e+02  2.947221063985530e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	0	50
51	 6.965001794687494e+02 -8.379215357060586e+02  2.729432175380073e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	0	51
52	-9.934850275670998e+02  7.071067811866095e+00  3.574424778897997e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	0	52
53	 6.484654209240968e+01 -2.118351272026661e+02  3.388366070069390e+03	-3.317803881751994e-04 -6.686190705901633e-04  1.000399458765363e-03	1.000000000000000e+00	771	0	53
54	-1.764115051973280e+02 -5.764940646273427e+02  3.340916388967434e+03	-9.158360868847618e-04 -2.964143447267513e-04  1.212250431611513e-03	1.000000000000000e+00	771	0	54
55	-3.705239533417505e+02 -6.554879861599293e+02  2.054145199346920e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	0	55
56	3.577960312803930e+02 7.283199846221450e+01 5.975052301026326e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	0	56
57	6.279108216936542e+02 3.429467888754754e+02 8.676200205158938e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	0	57
58	-1.004091629284901e+02 -3.853731957466687e+02  2.324259989760182e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	0	58
59	 4.697972509990300e+02 -5.816846386887277e+02  1.140020647534938e+03	 1.334496214985847e-02 -6.955714896321297e-03 -6.389247253537178e-03	1.000000000000000e+00	771	0	59
60	2.424960729857716e+02 4.899049595974093e-02 1.595932567603292e+03	 1.361304651557778e-03 -1.713106651247169e-03  3.518019996893902e-04	1.000000000000000e+00	771	0	60
205	 4.148389067582193e+02 -1.698353401107567e+02  4.500000000000000e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	-1	0
206	1.353553390593274e+03 4.153257531310242e+02 4.353553390593273e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	-1	1
207	1.353553390593274e+03 1.353553390593274e+03 3.415325753131025e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	-1	2
209	-1.500000000000000e+03 -1.473265081457635e+02  3.709384887847888e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	-1	4
210	-1.353553390593274e+03 -1.353553390593274e+03  2.856711395993652e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	-1	5
212	6.497542345134892e+02 1.500000000000000e+03 1.867241100314502e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	-1	7
213	1.353553390593274e+03 1.353553390593274e+03 2.217486865801013e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	-1	8
214	 1.353553390593274e+03 -7.825131341989875e+02  4.353553390593273e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	-1	9
215	 7.825131341989878e+02 -1.353553390593274e+03  4.353553390593273e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	-1	10
218	 1.353553390593274e+03 -8.865608922057086e+02 -3.535533905932737e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	679	-1	13
219	 8.865608922057086e+02 -1.353553390593274e+03 -3.535533905932737e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	679	-1	14
220	 3.618277577687775e+02 -1.500000000000000e+03  5.247331344369311e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	679	-1	15
222	-4.320901935349040e+02 -1.353553390593274e+03  4.353553390593273e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	684	-1	17
223	-1.151093583299430e+02 -1.500000000000000e+03  3.683019164795039e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	684	-1	18
225	-1.353553390593274e+03  1.353553390593274e+03  2.001112190757930e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	-1	20
226	-1.353553390593274e+03 -1.353553390593274e+03  1.112190757929058e+00	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	-1	21
228	-1.500000000000000e+03 -2.646774585055094e+02  6.989920335562716e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	769	-1	23
229	-1.353553390593274e+03  4.343145750507622e+02 -3.535533905932737e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	769	-1	24
232	1.353553390593274e+03 1.353553390593274e+03 3.186525178831027e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	757	-1	27
233	6.917131541830323e+02 1.500000000000000e+03 2.878238333014060e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	757	-1	28
235	1.353553390593274e+03 1.353553390593274e+03 6.066976182580577e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	739	-1	30
236	 1.353553390593274e+03  3.933023817419428e+02 -3.535533905932737e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	739	-1	31
237	 9.187663697373736e+02  3.120687514793157e+02 -5.000000000000000e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	739	-1	32
238	1.353553390593274e+03 1.353553390593274e+03 2.139705119870493e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	-1	33
239	 1.353553390593274e+03 -1.353553390593274e+03  1.397051198704921e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	-1	34
240	-1.353553390593274e+03 -1.353553390593274e+03  2.139705119870493e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	-1	35
241	-1.500000000000000e+03  2.100762913980138e+02  3.349781411268506e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	771	-1	36
242	-4.351173099177835e+01  4.216744775607794e+02  2.950139544578466e+03	1.770324985651920e-03 9.304440657918651e-04 8.398809198600550e-04	1.000000000000000e+00	771	0	242
245	 7.023295962262797e+02 -7.732851461855514e+02  4.109461497938774e+02	 3.921345962832372e-03 -7.353156494597594e-03 -1.127450245742997e-02	1.000000000000000e+00	679	0	245
247	2.634434946842592e+02 1.375651580650005e+02 2.402120843507189e+03	-1.057135765828813e-03  4.171326484841604e-04 -6.400031173446525e-04	1.000000000000000e+00	771	0	247
248	-4.034240011661504e+02 -3.625862490240315e+02  2.003248252409440e+02	-6.873565105100473e-03  1.769423127795259e-02 -1.082066617285212e-02	1.000000000000000e+00	769	0	248
249	9.171471629682559e+02 7.174288864413915e+02 2.821101228240674e+03	7.697654422372580e-03 2.270758617669344e-03 9.968413040041924e-03	1.000000000000000e+00	757	0	249
250	3.359699346751276e+02 7.882945231456096e+02 1.059022206728539e+03	 1.472933392506093e-02  1.360402267891914e-02 -1.125311246141792e-03	1.000000000000000e+00	739	0	250
251	1.708408618533976e+00 5.909594380786306e+02 2.728956149330589e+03	-3.794726023140054e-04  2.146629451696451e-03  2.526102054010456e-03	1.000000000000000e+00	771	0	251
252	-2.537008610873773e+02  1.820897055477722e+02  1.463498247631917e+03	-1.550848595798016e-03 -1.704514026641846e-03  1.536654308438301e-04	1.000000000000000e+00	771	0	252
253	 2.766262948983952e+01 -2.981658917672185e+02  2.225117335524124e+03	 1.567596880098184e-03  2.453336763816575e-03 -8.857398837183912e-04	1.000000000000000e+00	771	0	253
254	-2.797763184199487e+02  3.116050091843237e+01  2.572644634340360e+03	-4.357070506860813e-03 -9.320572173843781e-03  4.963501666982969e-03	1.000000000000000e+00	771	0	254
255	-1.000000000000000e+03  3.145311884142155e+01  1.852128334837319e+03	 1.391918812999735e-18 -3.596822731196881e-03  3.596822731196880e-03	1.000000000000000e+00	771	1	255
257	-1.583232727967456e+02 -3.727885841270618e+01  3.167397720113768e+03	-1.935386234739174e-03  1.527185183173666e-03 -4.082010515655081e-04	1.000000000000000e+00	771	0	257
259	5.068261421409957e+02 7.077674723982838e+01 1.492599064236216e+03	 3.589070712526640e-03 -1.087459099168579e-02 -7.285520279159149e-03	1.000000000000000e+00	771	0	259
260	-3.464160095228558e+02  1.357693415797984e+02  3.452024152902191e+03	-8.918387660135825e-05  3.047806409692081e-04 -2.155967643678499e-04	1.000000000000000e+00	771	0	260
261	 4.820054057037861e+02 -4.756968761762120e+02  3.235068955431560e+03	-1.259447526535951e-05 -1.996028731809929e-04  2.121973375324160e-04	1.000000000000000e+00	771	0	261
262	1.852619766708758e+02 1.150344106560466e+02 2.287714431815842e+03	-1.028213709955899e-17 -1.297430135309749e-04  1.297430135309644e-04	1.000000000000000e+00	771	0	262
263	-4.021320481314477e+02 -1.921731421563615e+02  3.182316009430573e+03	 1.375309412348239e-03 -2.786549642526856e-05 -1.347443915922971e-03	1.000000000000000e+00	771	0	263
265	 4.482621616350427e+02 -2.859027995693570e+02  8.657738977795545e+02	 7.135088089853525e-03 -2.721972763538361e-03 -4.413115326315165e-03	1.000000000000000e+00	771	0	265
266	4.323176761357294e+02 1.735629349161163e+02 1.232597020033178e+03	 9.992085251724347e-04 -7.983692485140637e-04 -2.008392766583711e-04	1.000000000000000e+00	771	0	266
267	-4.029735331005124e+00 -1.264375435374531e+02  1.968944909953482e+03	 8.215723986116549e-04 -1.618335819027076e-03  7.967634204154214e-04	1.000000000000000e+00	771	0	267
268	-1.282581981799118e+02  2.616295090390243e+01  3.260904604047210e+03	-3.707287833094597e-03  1.224958760434556e-18 -3.707287833094596e-03	1.000000000000000e+00	771	0	268
269	-1.708931330399195e+02  8.034024824614073e+02  2.441030137629697e+03	5.089114497726162e-03 3.477180764699976e-03 1.611933733026187e-03	1.000000000000000e+00	771	0	269
272	3.751805010801321e+02 4.929735258672621e+02 2.099693841013882e+03	-1.070598373189569e-04  2.167975071643014e-05 -1.287395862163976e-04	1.000000000000000e+00	771	0	272
274	 9.681519068557617e+02 -5.328223109819891e+02  3.855866743679577e+02	 7.233410588620851e-03 -7.320396058882274e-04 -7.965450194509080e-03	1.000000000000000e+00	679	0	274
275	 4.352435450623837e+02 -9.676040012354739e+02  4.837133459078509e+02	-2.230530139058828e-03 -7.188321091234684e-03 -4.957790952175856e-03	1.000000000000000e+00	679	0	275
277	-1.136475656682925e+02 -8.645198535584984e+02  3.817037518574890e+03	-9.424843980620304e-03 -4.725011841704449e-03  4.699832138915857e-03	1.000000000000000e+00	684	0	277
278	4.341774648902636e+02 5.600586277608228e+02 2.995348283409016e+03	-7.023388519883156e-03  4.103787243366241e-03 -2.919601276516914e-03	1.000000000000000e+00	771	0	278
279	 2.966312244127061e+02 -4.978050949139899e+02  1.799938320256646e+03	-7.792650770473605e-04  1.733643099820862e-04 -6.059007670652742e-04	1.000000000000000e+00	771	0	279
280	-7.006684377808344e+02 -3.114049500027192e+02  4.463879628343157e+02	-4.326299764215946e-03  1.310045737773180e-02 -8.774157613515854e-03	1.000000000000000e+00	769	0	280
283	7.668034896459351e+02 9.118936036805078e+02 2.865222272157469e+03	7.082914002239704e-03 4.131291992962360e-03 1.121420599520206e-02	1.000000000000000e+00	757	0	283
285	5.886512950836910e+02 5.312812470513514e+02 5.493275702257179e+02	1.096133530760805e-02 1.237054246788224e-02 1.409207160274188e-03	1.000000000000000e+00	739	0	285
286	5.269490401795352e+02 8.036105737393447e+02 2.416366653430302e+03	3.489981366631887e-04 6.946541320454950e-03 6.597543183791762e-03	1.000000000000000e+00	771	0	286
287	-4.938759096746211e+02  4.366438684190039e+02  3.070224897964118e+03	1.185969304060563e-04 8.006069037946872e-04 6.820099733886309e-04	1.000000000000000e+00	771	0	287
288	-3.840979862896716e+02  2.463305790677012e+02  1.268860248909694e+03	-7.285955944098532e-04 -1.014520064927638e-03  2.859244705177844e-04	1.000000000000000e+00	771	0	288
289	 1.615261598873195e+02 -3.543846563890869e+02  2.415199630543473e+03	2.910991674677158e-03 2.808057460545873e-03 1.029342141312857e-04	1.000000000000000e+00	771	0	289
290	-1.252802250403910e+02  2.796940859473238e+00  2.755504287778876e+03	-3.811506961937994e-03 -4.567301424685866e-03  7.557944627478720e-04	1.000000000000000e+00	771	0	290
292	-1.610028304777699e+02  6.617423193421170e+01  1.672111751855085e+03	-1.715170665799330e-03 -1.415002644838144e-03 -3.001680209611853e-04	1.000000000000000e+00	771	0	292
293	-3.483092305502074e+01 -1.817585053404424e+02  2.046216396552488e+03	-2.219400287231110e-04  4.292123060167796e-04 -6.511523347398906e-04	2.373046875000000e-01	771	0	293
294	-4.489919432898404e+02  1.357237461535265e+01  2.421017135773548e+03	-4.946128930896521e-03 -1.249085646122694e-02  7.544727530330420e-03	1.000000000000000e+00	771	0	294
295	-8.191099546197992e+02 -2.679613064264465e+01  2.091267629701586e+03	-9.674873203039169e-03 -2.021030336618423e-02  1.053543016314507e-02	1.000000000000000e+00	771	0	295
296	-3.402488310183186e+02 -9.478032409500030e+02  2.074947779354898e+03	 4.495785688050091e-04 -2.813079889165238e-03 -2.363501320360228e-03	1.000000000000000e+00	771	0	296
299	3.514360209414594e+02 9.038284138632463e+01 1.356815037183176e+03	 6.761513223561148e-03 -5.278053189006944e-03  1.483460034554203e-03	1.000000000000000e+00	771	0	299
303	6.960834828809632e+02 2.782046313836154e+01 1.638900120874717e+03	 3.916970764597257e-03 -1.261660192782680e-02 -8.699631163229546e-03	1.000000000000000e+00	771	0	303
304	-5.785685884867038e+02  2.337829826361867e+02  3.586163090809651e+03	 1.809129801889261e-04  1.375440090972309e-04 -3.184569892861570e-04	1.000000000000000e+00	771	0	304
305	 7.052280164660799e+02 -5.872113346408737e+02  3.123360803133927e+03	-1.299121649935842e-04  8.362976950593293e-04 -7.063855300657451e-04	1.000000000000000e+00	771	0	305
306	 6.000806399121802e+02 -6.097988653576036e+02  2.597729044588187e+03	 1.922340500944604e-03 -3.793187594662116e-05 -1.884408624997983e-03	1.000000000000000e+00	771	0	306
307	-7.738471080512601e+02 -1.343502884254438e+02  3.496208215619468e+03	-4.246059106662869e-04 -7.422191407557019e-20  4.246059106662870e-04	1.000000000000000e+00	771	0	307
308	-1.302378868835053e+02 -3.593740130374501e+01  3.407552773146384e+03	-1.950549340108410e-04 -2.319284976692870e-04  4.269834316801280e-04	1.000000000000000e+00	771	0	308
309	 2.755479016138983e+02 -3.544512486074489e+02  3.320280831952684e+03	-1.711609171858678e-04 -9.536893291321272e-04  1.124850246317995e-03	1.000000000000000e+00	771	0	309
310	-1.404794133826302e+00 -8.036843025194323e+02  3.393099915796023e+03	-3.050141424561541e-03 -1.864400847504536e-03  4.914542272066076e-03	1.000000000000000e+00	771	0	310
311	-3.127253868817292e+02 -3.658069344004333e+02  3.266543140424927e+03	 6.795089575462043e-04  5.558721022680402e-05 -7.350961677730083e-04	1.000000000000000e+00	771	0	311
312	-1.554811278746994e+02 -8.534527039163574e+02  2.037067091636297e+03	-1.848651949937145e-03 -3.124597521188358e-03  4.973249471125503e-03	1.000000000000000e+00	771	0	312
313	 4.189129243256009e+02 -1.222049878913484e+02  7.314253234109876e+02	 3.681047586724162e-03 -1.127278897911310e-03 -2.553768688812852e-03	1.000000000000000e+00	771	0	313
314	5.022137832068304e+02 2.878144011926496e+02 1.048449446685543e+03	 2.603905702320238e-03 -2.429911905589203e-03 -1.739937967310349e-04	1.000000000000000e+00	771	0	314
315	-3.040559159102147e+01 -2.370707823639050e+02  2.105954005039951e+03	 5.490466972686898e-18  1.057412475347527e-03 -1.057412475347511e-03	1.000000000000000e+00	771	0	315
316	 4.552151594603995e+02 -7.595973336301869e+02  1.332515434015027e+03	 1.814817606161038e-02 -1.023476974417766e-02 -7.913406317432722e-03	1.000000000000000e+00	771	0	316
317	 4.645664794886972e+02 -4.253781734614634e+02  9.889449538180063e+02	 9.979752978930870e-03 -4.368556508173546e-03 -5.611196470757326e-03	1.000000000000000e+00	771	0	317
319	 1.247808401953871e+02 -6.139523007710127e+01  1.775092020966737e+03	 1.791429385775700e-03 -2.238445653347299e-03  4.470162675715982e-04	1.000000000000000e+00	771	0	319
320	 2.940423075507518e+02 -2.690290457017893e+01  3.736270965251955e+03	 1.044957423194622e-03  1.225433322057749e-03 -1.804758988631268e-04	1.000000000000000e+00	771	0	320
324	5.106194631870858e+02 7.492204158756102e+02 1.978885913112488e+03	 1.153195029473864e-03 -8.390532457269731e-05  1.237100354046561e-03	1.000000000000000e+00	771	0	324
329	-1.144829061869463e+02 -9.543823256216565e+02  3.728010387030386e+03	-8.144443854689598e-03 -3.993766847997904e-03  4.150677006691694e-03	1.000000000000000e+00	684	0	329
330	4.422845972303588e+02 8.271777269300896e+02 3.270574514918378e+03	-5.446803756058216e-03  2.695317147299647e-03 -2.751486608758569e-03	1.000000000000000e+00	771	0	330
331	 4.033692132051785e+02 -8.192975060263514e+02  1.585183897936756e+03	-6.821067964968582e-03  4.418668492386740e-04 -6.379201115729908e-03	1.000000000000000e+00	771	0	331
332	-8.604667531692027e+02 -2.777426306999540e+02  5.725239589199188e+02	-3.680627948294083e-03  1.069211385523280e-02 -7.011485906938712e-03	1.000000000000000e+00	769	0	332
337	7.417758965209716e+02 4.409228388957779e+02 3.058445606328638e+02	9.311357745900750e-03 1.132987975142896e-02 2.018522005528212e-03	1.000000000000000e+00	739	0	337
338	7.780478167931756e+02 9.278655207713695e+02 2.289522823848687e+03	-2.501049893908203e-04  1.388801532448269e-02  1.413812031387351e-02	1.000000000000000e+00	771	0	338
339	-7.512250268173011e+02  3.289336288744952e+02  3.219863775562289e+03	2.875301834137645e-05 2.086071181111038e-04 1.798540906747803e-04	1.000000000000000e+00	771	0	339
